id_cliente;nombre;sexo;fecha_nacimiento;distrito;region;fecha_alta;segmento_programa
1426;Atanasio Del Carpio Montoya;M;2002-07-11;Chiclayo;Lambayeque;2024-02-01;No afiliado
1427;Gema Mora Del Carpio;F;1981-02-20;La Esperanza;La Libertad;2024-02-01;Bronce
1428;Juana Montero Jiménez;F;1953-09-29;Pilcomayo;Junín;2024-02-01;Plata
1429;pilar moreno figueroa;F;1985-08-20;San Sebastián;Cusco;2024-02-01;Oro
1430;SALUD VELÁSQUEZ SALGADO;F;1976-01-09;El Tambo;Junín;2024-02-01;Plata
1431;DOLORES PIZARRO ACUÑA;F;1979-11-14;Ate;Lima;2024-02-01;Plata
1432;TEODOSIA ALLCCA ESTRELLA;F;1980-09-21;Trujillo;La Libertad;2024-02-01;No afiliado
1433;Avelino Gálvez Callirgos;M;2004-05-10;Jesús María;Lima;2024-02-01;No afiliado
1434;Tobías Santos Navarrete;M;1962-12-20;Socabaya;Arequipa;2024-02-01;Bronce
1435;ÁLVARO MERINO FUENTES;M;1998-01-11;San Agustín;Junín;2024-02-01;No afiliado
1436;albina santos garcía;F;1998-09-10;El Tambo;Junín;2024-02-01;No afiliado
1437;Esther Galarza Jiménez;F;1978-10-07;Yurimaguas;Loreto;2024-02-01;No afiliado
1438;Trinidad Sánchez Vidal;F;1955-01-17;Pariñas;Piura;2024-02-01;Bronce
1439;Lorena Gutiérrez Moreno;F;1950-04-14;Trujillo;La Libertad;2024-02-01;Bronce
1440;Olegario Maldonado Ugarte;M;1933-12-12;Cerro Colorado;Arequipa;2024-02-01;Bronce
1441;Alfonso Vilchez Delgado;M;1996-08-08;Cerro Colorado;Arequipa;2024-02-02;No afiliado
1442;Leticia Peralta Santos;F;1980-08-27;Iquitos;Loreto;2024-02-02;Oro
1443;leandro gonzález martínez;M;1965-10-09;San Borja;Lima;2024-02-02;No afiliado
1444;Artemio Pizarro Santos;M;1973-06-05;Santiago de Surco;Lima;2024-02-02;Plata
1445;eusebia requejo aguirre;F;1985-08-12;Víctor Larco Herrera;La Libertad;2024-02-02;No afiliado
1446;Ariadna Cruz Lozano;F;1979-12-04;Comas;Lima;2024-02-02;Bronce
1447;Amelia Solano Sánchez;F;1990-12-10;Pariñas;Piura;2024-02-02;Bronce
1448;Wilfredo Cruz Jiménez;M;1978-10-05;San Sebastián;Cusco;2024-02-02;Bronce
1449;Leonor Gallo Solano;F;1995-01-22;La Esperanza;La Libertad;2024-02-02;Plata
1450;arantxa del carpio valenzuela;F;2006-11-04;Comas;Lima;2024-02-02;No afiliado
1451;JOSEFA MONTES ESTRELLA;F;1994-05-06;Comas;Lima;2024-02-02;Plata
1452;Elisa Palacios Valle;F;1990-09-25;Huancayo;Junín;2024-02-02;Bronce
1453;EDMUNDO AMAYA LOZANO;M;1977-11-26;Sullana;Piura;2024-02-02;Bronce
1454;Geremías Ugarte Rivera;M;1988-08-23;Villa El Salvador;Lima;2024-02-02;Bronce
1455;Alba Velásquez Valle;F;1986-07-04;Iquitos;Loreto;2024-02-02;Plata
1456;benjamín sánchez pizarro;M;2002-07-12;Santiago de Surco;Lima;2024-02-02;Plata
1457;sara zúñiga yañez;F;1992-01-25;La Esperanza;La Libertad;2024-02-02;Bronce
1458;anastasia cruz arias;F;2002-03-18;Iquitos;Loreto;2024-02-02;Bronce
1459;Sara Cabello Villalba;F;1994-11-06;Socabaya;Arequipa;2024-02-02;Bronce
1460;Ignacio Sánchez Sánchez;M;1983-12-06;El Porvenir;La Libertad;2024-02-02;Plata
1461;Matías Sierra Benites;M;2005-09-20;Cayma;Arequipa;2024-02-02;Bronce
1462;HÉCTOR CARRANZA ZAMBRANO;M;1970-12-08;Los Olivos;Lima;2024-02-02;Plata
1463;MAURICIO MEDINA AVENDAÑO;M;1977-03-01;El Porvenir;La Libertad;2024-02-02;Bronce
1464;Eufemia Llerena Rocha;F;1943-07-26;Ate;Lima;2024-02-02;No afiliado
1465;María Portilla Domínguez;F;2002-06-20;Víctor Larco Herrera;La Libertad;2024-02-02;Bronce
1466;Federico Lozano Obando;M;1951-08-25;San Juan de Lurigancho;Lima;2024-02-02;No afiliado
1467;Arturo Ortega Campos;M;1988-02-17;Ate;Lima;2024-02-02;No afiliado
1468;ROSA PALACIOS FUENTES;F;1994-10-24;San Martín de Porres;Lima;2024-02-02;Bronce
1469;Celso Sánchez Paz;M;1991-06-16;Castilla;Piura;2024-02-02;No afiliado
1470;Rosario González Rivera;F;1955-07-21;Punchana;Loreto;2024-02-02;No afiliado
1471;josefa paredes allcca;F;1939-04-29;San Martín de Porres;Lima;2024-02-02;No afiliado
1472;Sandra Palomino Cáceres;F;1948-01-09;Veintiséis de Octubre;Piura;2024-02-02;No afiliado
1473;Gracia Arroyo Chávez;F;1989-06-05;Sapallanga;Junín;2024-02-02;Bronce
1474;Consuelo Solano Montes;F;1968-06-14;Wanchaq;Cusco;2024-02-02;Bronce
1475;GUSTAVO GÁLVEZ SOTO;M;1977-06-05;Huanchaco;La Libertad;2024-02-02;No afiliado
1476;Vicenta Zeballos Vilca;F;1984-07-05;Trujillo;La Libertad;2024-02-02;Plata
1477;Darío Villalobos Medina;M;2006-01-30;Trujillo;La Libertad;2024-02-02;No afiliado
1478;Nerea Villalobos Vargas;F;1966-06-07;Iquitos;Loreto;2024-02-02;Bronce
1479;adela nieto yañez;F;2004-05-01;San Juan de Lurigancho;Lima;2024-02-02;Bronce
1480;Celso Ponce Zapata;M;1996-12-03;Cerro Colorado;Arequipa;2024-02-02;Bronce
1481;Joaquín Pizarro Gálvez;M;1981-11-30;San Isidro;Lima;2024-02-02;Bronce
1482;Héctor Valverde Arango;M;1985-06-27;Víctor Larco Herrera;La Libertad;2024-02-02;Plata
1483;aureliano montero salazar;M;1991-12-03;Chiclayo;Lambayeque;2024-02-02;Oro
1484;Cornelio Chávez Vidal;M;1997-09-14;Cerro Colorado;Arequipa;2024-02-02;Bronce
1485;Isidora Pizarro Rodríguez;F;1998-11-04;La Esperanza;La Libertad;2024-02-02;Plata
1486;leticia matías montoya;F;1994-05-07;San Miguel;Lima;2024-02-03;Bronce
1487;Benjamín Lozano Portilla;M;1991-04-14;Requena;Loreto;2024-02-03;Plata
1488;Laura Jara Del Carpio;F;1976-11-06;Piura;Piura;2024-02-03;No afiliado
1489;Rodrigo Alvarado Araujo;M;2006-05-21;Huancán;Junín;2024-02-03;Bronce
1490;MICAELA BRAVO ESCOBAR;F;1989-04-06;Huanchaco;La Libertad;2024-02-03;Plata
1491;Soraya Cruz Villanueva;F;1977-06-16;San Juan de Lurigancho;Lima;2024-02-03;Bronce
1492;CARMEN GÁLVEZ CRUZ;F;1933-02-06;José Luis Bustamante y Rivero;Arequipa;2024-02-03;No afiliado
1493;Samara Trujillo Santos;F;1960-05-01;El Porvenir;La Libertad;2024-02-03;Bronce
1494;Elisa Zambrano Estrella;F;1984-01-07;San Juan de Lurigancho;Lima;2024-02-03;No afiliado
1495;Clara Obando Arango;F;2006-03-02;Socabaya;Arequipa;2024-02-03;Bronce
1496;Serafín Fuentes Palacios;M;1995-04-03;Santiago de Surco;Lima;2024-02-03;Plata
1497;Adela Serna Vargas;F;1966-12-03;Moche;La Libertad;2024-02-03;No afiliado
1498;Remedios Llerena Zúñiga;F;1951-10-05;Requena;Loreto;2024-02-03;Bronce
1499;Demóstenes Torrico Delgado;M;1947-05-05;Sullana;Piura;2024-02-03;Plata
1500;ventura galarza portilla;M;1988-11-16;Trujillo;La Libertad;2024-02-03;Bronce
1501;Raúl Cruz Cruz;M;1965-06-29;Comas;Lima;2024-02-03;No afiliado
1502;Trinidad Valle Tejada;F;2004-02-28;San Martín de Porres;Lima;2024-02-03;Bronce
1503;faustino portilla gallo;M;2000-10-09;Lima;Lima;2024-02-03;No afiliado
1504;MARIO GONZÁLEZ RIVERA;M;2003-03-28;Cerro Colorado;Arequipa;2024-02-03;Bronce
1505;María Peralta Trujillo;F;1967-03-26;Ate;Lima;2024-02-03;Bronce
1506;felicidad santos cabello;F;1987-10-16;Iquitos;Loreto;2024-02-03;No afiliado
1507;Blas Zambrano Gálvez;M;1995-04-15;José Leonardo Ortiz;Lambayeque;2024-02-03;No afiliado
1508;Marcial Aguirre Jiménez;M;2000-09-14;San Martín de Porres;Lima;2024-02-03;No afiliado
1509;fortunato campos martínez;M;1976-06-21;San Martín de Porres;Lima;2024-02-03;Bronce
1510;Eugenio Villalobos Delgado;M;1952-03-30;Sullana;Piura;2024-02-03;Oro
1511;Estela Trejo Ramírez;F;1980-06-08;Chilca;Junín;2024-02-03;Bronce
1512;laura sanabria aguirre;F;1983-03-11;Veintiséis de Octubre;Piura;2024-02-03;No afiliado
1513;VICENTA VELARDE GARCÍA;F;1977-02-16;Chiclayo;Lambayeque;2024-02-03;Plata
1514;Aniceto Alvarado Chávez;M;1942-04-16;Moche;La Libertad;2024-02-03;Bronce
1515;Catalina Merino Calle;F;1988-04-05;San Juan Bautista;Loreto;2024-02-03;No afiliado
1516;maría jara mora;F;1976-02-03;El Porvenir;La Libertad;2024-02-03;Plata
1517;César García Peralta;M;1990-05-22;San Juan Bautista;Loreto;2024-02-03;Plata
1518;Claudia Benites Dávila;F;1972-07-19;San Martín de Porres;Lima;2024-02-03;Oro
1519;RAFAEL CALLE MENDOZA;M;1948-07-02;Cusco;Cusco;2024-02-03;No afiliado
1520;Trinidad Avendaño Cabello;F;1998-06-08;Trujillo;La Libertad;2024-02-03;No afiliado
1521;Felipe Arroyo Montoya;M;1931-11-02;San Juan Bautista;Loreto;2024-02-03;Bronce
1522;Gisela Escalante Salgado;F;1953-04-25;San Juan de Lurigancho;Lima;2024-02-03;Bronce
1523;LORENZO MUÑOZ PONCE;M;1986-10-17;Comas;Lima;2024-02-03;Bronce
1524;leonor garcía galarza;F;1943-06-04;Villa El Salvador;Lima;2024-02-03;Plata
1525;Bernardo Velásquez Araujo;M;1979-05-24;Chilca;Junín;2024-02-03;No afiliado
1526;LORENA PACHECO QUISPE;F;1949-04-06;Cusco;Cusco;2024-02-03;No afiliado
1527;Benjamín Vilca Pizarro;M;1969-12-11;Comas;Lima;2024-02-03;Oro
1528;Fabián Santos Velarde;M;1983-10-29;Yurimaguas;Loreto;2024-02-03;Plata
1529;Celsa Galarza Chávez;F;1994-05-30;Catacaos;Piura;2024-02-03;Bronce
1530;Adriana Quispe Serna;F;2001-06-06;La Esperanza;La Libertad;2024-02-03;No afiliado
1531;Clara Luna Jiménez;F;2001-01-26;El Tambo;Junín;2024-02-04;Plata
1532;Eufemia Santos Medina;F;1980-12-18;San Juan Bautista;Loreto;2024-02-04;No afiliado
1533;Aniceto Gallo Sierra;M;1994-08-03;Requena;Loreto;2024-02-04;No afiliado
1534;eugenia arce vargas;F;1981-03-21;Cusco;Cusco;2024-02-04;Bronce
1535;Arturo Calle Manrique;M;2005-10-20;San Juan de Lurigancho;Lima;2024-02-04;No afiliado
1536;tadeo ramírez callirgos;M;1991-02-24;Lima;Lima;2024-02-04;Plata
1537;aarón vásquez chacón;M;1951-02-18;San Juan de Lurigancho;Lima;2024-02-04;Bronce
1538;Susana Solano Serna;F;1997-03-12;La Esperanza;La Libertad;2024-02-04;Bronce
1539;eugenio amaya villegas;M;1990-05-28;Sullana;Piura;2024-02-04;Bronce
1540;MICAELA ROJAS GÁLVEZ;F;1989-08-14;Veintiséis de Octubre;Piura;2024-02-04;Bronce
1541;Faustino Solano Dávila;M;1993-11-12;Los Olivos;Lima;2024-02-04;Bronce
1542;SALUD MALDONADO VALENZUELA;F;1973-01-16;San Juan de Lurigancho;Lima;2024-02-04;No afiliado
1543;Celso Callirgos Gutiérrez;M;1948-12-25;Cerro Colorado;Arequipa;2024-02-04;Plata
1544;tobías rivera serna;M;1972-06-06;San Juan Bautista;Loreto;2024-02-04;Bronce
1545;Alejandro Amaya Navarrete;M;1992-09-16;Lambayeque;Lambayeque;2024-02-04;Plata
1546;Eva Montes Escalante;F;1984-10-27;Veintiséis de Octubre;Piura;2024-02-04;No afiliado
1547;eva garcía rocha;F;2001-06-29;Miraflores;Lima;2024-02-04;Bronce
1548;Rodrigo Villafuerte Santos;M;1989-09-11;José Leonardo Ortiz;Lambayeque;2024-02-04;Bronce
1549;AZUCENA ESCOBAR AVENDAÑO;F;1972-03-15;Arequipa;Arequipa;2024-02-04;Bronce
1550;Roberto Pacheco Rojas;M;2005-11-16;Cerro Colorado;Arequipa;2024-02-04;Plata
1551;Aarón Ruiz Lozano;M;1999-10-20;Trujillo;La Libertad;2024-02-04;Bronce
1552;Javier Fuentes Ordóñez;M;1926-09-07;Iquitos;Loreto;2024-02-04;Plata
1553;Toribio Rivera Medina;M;1973-07-20;Cerro Colorado;Arequipa;2024-02-04;Bronce
1554;Edmundo Delgado Muñiz;M;2001-06-29;San Sebastián;Cusco;2024-02-04;Bronce
1555;VENTURA BELLO VARGAS;M;1945-08-28;Wanchaq;Cusco;2024-02-04;Bronce
1556;Rubén Portilla Yañez;M;1997-08-16;Huanchaco;La Libertad;2024-02-04;Plata
1557;salud rosales padilla;F;1992-02-19;Sullana;Piura;2024-02-04;No afiliado
1558;Soraya Peralta Paredes;F;1970-11-28;Sullana;Piura;2024-02-04;Bronce
1559;Samuel Portilla Montes;M;1971-05-25;San Jerónimo;Cusco;2024-02-04;Bronce
1560;Rosa Merino Villalobos;F;1953-06-29;Cerro Colorado;Arequipa;2024-02-04;No afiliado
1561;Amparo Paz Portilla;F;1948-01-26;Pueblo Libre;Lima;2024-02-04;No afiliado
1562;leticia chacón solano;F;2006-10-23;Trujillo;La Libertad;2024-02-04;Oro
1563;OIHANA MARTÍNEZ DOMÍNGUEZ;F;1998-04-28;Comas;Lima;2024-02-04;No afiliado
1564;Artemio Gallo Rivera;M;1981-05-30;Santiago de Surco;Lima;2024-02-04;Oro
1565;Consuelo Solano Ojeda;F;2005-04-03;Piura;Piura;2024-02-04;No afiliado
1566;Tamara Campos Rodríguez;F;2005-07-25;Iquitos;Loreto;2024-02-04;Plata
1567;Mercedes Pacheco Arroyo;F;1999-05-03;Comas;Lima;2024-02-04;Plata
1568;Filiberto Ponce Luna;M;1961-06-13;Chiclayo;Lambayeque;2024-02-04;No afiliado
1569;Leandro Zeballos Gálvez;M;1959-11-23;La Esperanza;La Libertad;2024-02-04;No afiliado
1570;JULIA RIVERA ROCHA;F;1996-10-21;Trujillo;La Libertad;2024-02-04;Bronce
1571;Francisco Montes Delgado;M;1954-10-15;Chiclayo;Lambayeque;2024-02-04;Plata
1572;Eutiquio Requejo Chávez;M;1960-01-25;Paita;Piura;2024-02-04;Bronce
1573;SUSANA GARCÍA ZAPATA;F;1998-04-15;Trujillo;La Libertad;2024-02-04;No afiliado
1574;Andrea Llerena Villalobos;F;1958-06-14;Chiclayo;Lambayeque;2024-02-04;Bronce
1575;Fortunato Paredes Pizarro;M;1958-05-04;Veintiséis de Octubre;Piura;2024-02-04;Plata
1576;rafael velásquez soto;M;1962-01-15;Santiago de Surco;Lima;2024-02-05;Plata
1577;Lucas Bello Requejo;M;1982-02-16;Sullana;Piura;2024-02-05;Bronce
1578;Elisa Gamarra Ruiz;F;1992-04-30;Cerro Colorado;Arequipa;2024-02-05;Plata
1579;raquel valverde montoya;F;1998-11-04;José Leonardo Ortiz;Lambayeque;2024-02-05;Bronce
1580;Julio Loayza Cruz;M;1981-09-24;Chiclayo;Lambayeque;2024-02-05;No afiliado
1581;Gabriela Chávez Soto;F;1981-07-26;San Juan Bautista;Loreto;2024-02-05;No afiliado
1582;Fátima Zeballos Benavides;F;1954-10-03;Lambayeque;Lambayeque;2024-02-05;No afiliado
1583;Isaac Aguilar Villalobos;M;2007-03-27;Chiclayo;Lambayeque;2024-02-05;Plata
1584;MARTINA MONTOYA VELÁSQUEZ;F;2000-01-09;Arequipa;Arequipa;2024-02-05;Bronce
1585;Homero Muñiz Farro;M;1977-11-14;San Martín de Porres;Lima;2024-02-05;Bronce
1586;Angustias Trejo Salazar;F;1979-08-21;Pilcomayo;Junín;2024-02-05;Plata
1587;Concepción Zúñiga Maldonado;F;1998-11-23;Cerro Colorado;Arequipa;2024-02-05;No afiliado
1588;Adrián Ríos Serna;M;1946-02-27;Lima;Lima;2024-02-05;No afiliado
1589;Rosario Farro Tejada;F;1996-08-02;Chiclayo;Lambayeque;2024-02-05;Plata
1590;Micaela Delgado González;F;1974-12-09;San Juan de Lurigancho;Lima;2024-02-05;Bronce
1591;marciano matías quispe;M;1977-12-22;José Leonardo Ortiz;Lambayeque;2024-02-05;Oro
1592;Prudencia Manrique Campos;F;2007-11-21;Huancayo;Junín;2024-02-05;No afiliado
1593;BALBINA QUISPE CHÁVEZ;F;2006-03-16;Jesús María;Lima;2024-02-05;Bronce
1594;Amelia Reyna Torres;F;2005-05-19;Iquitos;Loreto;2024-02-05;Oro
1595;Eutiquio Riveros Ortega;M;2007-03-27;Comas;Lima;2024-02-05;Plata
1596;Nepomuceno García Valverde;M;2007-10-17;San Martín de Porres;Lima;2024-02-05;No afiliado
1597;teodosia tejada solano;F;2001-12-04;Comas;Lima;2024-02-05;Bronce
1598;Jesús Pizarro García;M;1979-12-08;Miraflores;Lima;2024-02-05;No afiliado
1599;FRANCISCO MENESES RIVERA;M;1979-07-20;Trujillo;La Libertad;2024-02-05;Bronce
1600;Victoria Gallo Padilla;F;2000-08-25;Iquitos;Loreto;2024-02-05;Bronce
1601;Elsa Paz Riveros;F;1977-11-24;Trujillo;La Libertad;2024-02-05;Plata
1602;Sol Cruz Delgado;F;1975-10-06;Sullana;Piura;2024-02-05;Oro
1603;concepción manrique palacios;F;1991-06-08;El Porvenir;La Libertad;2024-02-05;Plata
1604;Romualdo Santos Galarza;M;2001-02-17;Trujillo;La Libertad;2024-02-05;Bronce
1605;Orestes Valenzuela Serna;M;1990-10-30;Trujillo;La Libertad;2024-02-05;Bronce
1606;AARÓN SANTOS QUIJANO;M;2001-09-04;Santiago;Cusco;2024-02-05;No afiliado
1607;Alejandro Ramírez Luna;M;1958-06-19;San Juan de Lurigancho;Lima;2024-02-05;Oro
1608;Dolores Del Carpio Gálvez;F;1947-07-29;San Isidro;Lima;2024-02-05;Plata
1609;Teodora Rivera Rojas;F;1985-10-03;Lima;Lima;2024-02-05;Bronce
1610;hugo guerrero cáceres;M;1986-01-07;Veintiséis de Octubre;Piura;2024-02-05;Bronce
1611;Emmanuel Rivera Ríos;M;1989-02-10;Trujillo;La Libertad;2024-02-05;Bronce
1612;joel gonzález rosales;M;1952-04-02;Chiclayo;Lambayeque;2024-02-05;Oro
1613;Margarita Estrella Campos;F;1974-02-09;Nauta;Loreto;2024-02-05;Plata
1614;Asunción Ojeda Vidal;F;1984-02-23;San Juan Bautista;Loreto;2024-02-05;No afiliado
1615;SAMARA TEJADA NAVARRETE;F;1952-10-10;Sullana;Piura;2024-02-05;Plata
1616;Lorena Villafuerte Bello;F;1954-10-26;San Martín de Porres;Lima;2024-02-05;Plata
1617;Lucía Cáceres Solano;F;1954-07-20;San Juan de Lurigancho;Lima;2024-02-05;No afiliado
1618;teodosia santos arias;F;1993-03-31;San Juan de Lurigancho;Lima;2024-02-05;No afiliado
1619;Lucrecia Chávez Rivera;F;2005-07-14;San Martín de Porres;Lima;2024-02-05;Bronce
1620;César Machuca Padilla;M;2002-03-06;Santiago de Surco;Lima;2024-02-05;No afiliado
1621;Ursula Estrella Serna;F;1954-05-11;El Tambo;Junín;2024-02-06;No afiliado
1622;Rafael Estrella Luna;M;2007-12-01;Cerro Colorado;Arequipa;2024-02-06;No afiliado
1623;Anabel Vilchez Zambrano;F;1989-04-29;Iquitos;Loreto;2024-02-06;Plata
1624;Aurora Reyna Chávez;F;1969-10-14;San Martín de Porres;Lima;2024-02-06;No afiliado
1625;Efraín Delgado Callirgos;M;2003-04-30;Los Olivos;Lima;2024-02-06;No afiliado
1626;Verónica Callirgos Maldonado;F;2002-02-03;Pariñas;Piura;2024-02-06;Bronce
1627;Gisela Chávez Paredes;F;1988-07-16;Castilla;Piura;2024-02-06;Bronce
1628;Sofía Velásquez Ponce;F;2003-07-21;San Martín de Porres;Lima;2024-02-06;Bronce
1629;Justo Palacios Arias;M;2007-08-25;Comas;Lima;2024-02-06;No afiliado
1630;Sinforoso Zambrano Villafuerte;M;2001-11-06;Paucarpata;Arequipa;2024-02-06;Oro
1631;Vicente Calderón Villafuerte;M;2004-05-06;Castilla;Piura;2024-02-06;No afiliado
1632;salud del carpio zambrano;F;1993-08-29;Punchana;Loreto;2024-02-06;Bronce
1633;Salvador Paredes Pacheco;M;1967-02-20;Cusco;Cusco;2024-02-06;Bronce
1634;Faustino Rosales Delgado;M;1976-09-19;Comas;Lima;2024-02-06;Bronce
1635;MARGARITA PALOMINO RAMÍREZ;F;1987-04-09;Paucarpata;Arequipa;2024-02-06;No afiliado
1636;Paz Calle Cruz;F;1976-04-14;Castilla;Piura;2024-02-06;Oro
1637;Samuel Santos Rojas;M;1992-12-16;Castilla;Piura;2024-02-06;Bronce
1638;Avelino Escobar Pacheco;M;1954-09-13;San Sebastián;Cusco;2024-02-06;Oro
1639;Amparo Gallo Salgado;F;1976-05-31;Punchana;Loreto;2024-02-06;No afiliado
1640;Luis Reyna Vega;M;2005-04-08;Ate;Lima;2024-02-06;Bronce
1641;Trinidad Palacios Martínez;F;1973-05-03;Chiclayo;Lambayeque;2024-02-06;Plata
1642;Gisela Vega Chávez;F;1976-09-17;Comas;Lima;2024-02-06;No afiliado
1643;Fortunato González Trujillo;M;1939-09-21;San Juan de Lurigancho;Lima;2024-02-06;No afiliado
1644;Zenón Rojas Escobar;M;1977-04-16;San Martín de Porres;Lima;2024-02-06;Bronce
1645;EDMUNDO CRUZ VARGAS;M;1997-06-27;San Sebastián;Cusco;2024-02-06;Bronce
1646;Lucas Maldonado Tejada;M;2005-12-11;Belén;Loreto;2024-02-06;No afiliado
1647;EUFEMIA RAMÍREZ FARRO;F;1997-11-07;Paucarpata;Arequipa;2024-02-06;Bronce
1648;Rodolfo Montoya Conde;M;1972-05-28;Santiago de Surco;Lima;2024-02-06;No afiliado
1649;Rosario Escobar Solano;F;2001-12-15;San Sebastián;Cusco;2024-02-06;No afiliado
1650;faustino cornejo zúñiga;M;2000-04-25;Chiclayo;Lambayeque;2024-02-06;Bronce
1651;Romana Gallo Cruz;F;2003-09-28;Los Olivos;Lima;2024-02-06;Oro
1652;CLAUDIA VILLANUEVA VILLAFUERTE;F;1978-10-03;El Porvenir;La Libertad;2024-02-06;Bronce
1653;EMILIO AVENDAÑO VILLALOBOS;M;1960-07-13;Castilla;Piura;2024-02-06;No afiliado
1654;Federico Ugarte Meneses;M;1978-12-23;Comas;Lima;2024-02-06;No afiliado
1655;Pedro Ugarte Paredes;M;1984-09-12;Trujillo;La Libertad;2024-02-06;No afiliado
1656;tadeo arias delgado;M;1946-07-24;Chiclayo;Lambayeque;2024-02-06;Bronce
1657;celina santos vilca;F;1967-05-04;Trujillo;La Libertad;2024-02-06;Bronce
1658;Francisco Montes Escalante;M;1988-04-17;San Jerónimo;Cusco;2024-02-06;Bronce
1659;crispina nieto medina;F;1986-09-19;Arequipa;Arequipa;2024-02-06;No afiliado
1660;Aureliano Medina Trujillo;M;1972-11-27;Santiago;Cusco;2024-02-06;Bronce
1661;Laureano Acuña Ugarte;M;2002-12-18;Comas;Lima;2024-02-06;No afiliado
1662;EMILIA BENAVIDES SANTOS;F;2003-08-30;San Juan de Lurigancho;Lima;2024-02-06;Bronce
1663;Elisa Matías Gálvez;F;1960-06-18;Lambayeque;Lambayeque;2024-02-06;Bronce
1664;romana quispe quijano;F;2007-04-06;Cerro Colorado;Arequipa;2024-02-06;Bronce
1665;Lucio Escobar Delgado;M;1984-06-22;Florencia de Mora;La Libertad;2024-02-06;No afiliado
1666;Isidora Delgado Delgado;F;1996-05-25;Cerro Colorado;Arequipa;2024-02-07;Bronce
1667;Arturo Avendaño Rojas;M;1955-04-14;Cerro Colorado;Arequipa;2024-02-07;No afiliado
1668;Gumersindo Figueroa Zúñiga;M;1979-06-11;San Martín de Porres;Lima;2024-02-07;No afiliado
1669;Marciano Moreno Delgado;M;1946-03-23;José Luis Bustamante y Rivero;Arequipa;2024-02-07;Bronce
1670;Filiberto Llerena Alvarado;M;1970-07-17;Arequipa;Arequipa;2024-02-07;No afiliado
1671;Pedro Delgado Palacios;M;1993-12-16;Punchana;Loreto;2024-02-07;Plata
1672;Blanca Villalobos Portilla;F;1947-04-28;San Juan Bautista;Loreto;2024-02-07;Bronce
1673;GABRIELA RÍOS SERNA;F;1985-03-30;Trujillo;La Libertad;2024-02-07;Oro
1674;Lucía Soto Palacios;F;1970-04-10;Paita;Piura;2024-02-07;No afiliado
1675;Soraya Solano Cáceres;F;1960-09-21;Trujillo;La Libertad;2024-02-07;Plata
1676;DAMIÁN PORTILLA TELLO;M;2006-07-13;Yurimaguas;Loreto;2024-02-07;Plata
1677;GISELA ARIAS TREJO;F;2003-12-23;La Esperanza;La Libertad;2024-02-07;No afiliado
1678;Aarón Portilla Bustos;M;2004-10-20;Belén;Loreto;2024-02-07;Bronce
1679;TRINIDAD LLERENA NIETO;F;1942-09-16;Lambayeque;Lambayeque;2024-02-07;Plata
1680;Darío Loayza Bravo;M;2006-12-30;Los Olivos;Lima;2024-02-07;No afiliado
1681;Benjamín Arias Montero;M;1980-08-01;Castilla;Piura;2024-02-07;No afiliado
1682;Micaela Conde Villafuerte;F;2001-12-17;Víctor Larco Herrera;La Libertad;2024-02-07;Oro
1683;Laura Tejada Velásquez;F;1954-10-15;Sullana;Piura;2024-02-07;Plata
1684;Samara Sánchez Dávila;F;2002-10-24;La Victoria;Lambayeque;2024-02-07;Bronce
1685;Hugo Benites Lozano;M;1968-04-30;Castilla;Piura;2024-02-07;Plata
1686;Romana Suárez Macedo;F;1992-01-09;Santiago de Surco;Lima;2024-02-07;Bronce
1687;ainhoa portilla santos;F;1958-03-19;La Esperanza;La Libertad;2024-02-07;No afiliado
1688;Marisa Arias Zúñiga;F;1984-03-07;Socabaya;Arequipa;2024-02-07;Bronce
1689;Feliciana Lozano Sierra;F;1929-06-19;Víctor Larco Herrera;La Libertad;2024-02-07;Bronce
1690;JESÚS VILCA AMAYA;M;2002-10-20;Los Olivos;Lima;2024-02-07;Plata
1691;EMMANUEL VILLAFUERTE PONCE;M;1954-10-09;Cayma;Arequipa;2024-02-07;Plata
1692;Alcides Estrella Cruz;M;2000-01-15;Paita;Piura;2024-02-07;No afiliado
1693;Eufemia Montes Zambrano;F;1991-06-07;El Porvenir;La Libertad;2024-02-07;No afiliado
1694;Sergio Martínez Tejada;M;1971-07-05;Miraflores;Lima;2024-02-07;No afiliado
1695;Trinidad Solano Vilca;F;2002-03-16;El Tambo;Junín;2024-02-07;Bronce
1696;Teodosia Cáceres Muñiz;F;1965-06-02;Trujillo;La Libertad;2024-02-07;No afiliado
1697;INMACULADA DÁVILA VILCHEZ;F;1991-05-01;Cerro Colorado;Arequipa;2024-02-07;Bronce
1698;Reme Palacios Solano;F;1952-01-03;San Agustín;Junín;2024-02-07;Oro
1699;Alonso Delgado Galarza;M;2005-08-14;Pariñas;Piura;2024-02-07;No afiliado
1700;Maximiliano Villafuerte Paredes;M;2001-01-04;Comas;Lima;2024-02-07;Plata
1701;Fidel Santos Valenzuela;M;1998-09-16;Iquitos;Loreto;2024-02-07;Bronce
1702;PAULINA VARGAS MORENO;F;1956-01-29;Trujillo;La Libertad;2024-02-07;Plata
1703;LAURA GALLO VILLALOBOS;F;1991-04-12;San Martín de Porres;Lima;2024-02-07;No afiliado
1704;jesús gallo ramírez;M;1998-04-07;Los Olivos;Lima;2024-02-07;Plata
1705;ursula soto yupanqui;F;1969-11-04;Villa El Salvador;Lima;2024-02-07;No afiliado
